customer_id,customer_segment,region,tenure_months,product_count,digital_logins_30d,app_sessions_change_pct,salary_inflow,salary_inflow_change_pct,avg_balance,balance_change_pct,direct_debits,complaint_count_90d,overdraft_usage_rate,card_spend_30d,open_banking_connected,churn_probability_simulated,churn_flag
C002119,Mass,London,66,4,10,0.067,1,-0.022,1228.29,0.185,1,0,0.143,53.99,1,0.063,0
C002120,Mass,North West,30,4,8,-0.087,1,-0.062,687.53,0.217,4,3,0.073,253.2,1,0.3775,0
C002121,Young professional,Wales,4,3,12,-0.057,1,-0.03,1181.19,0.129,5,0,0.416,322.83,0,0.1091,1
C002122,Mass,North West,67,2,13,-0.324,1,-0.072,614.61,-0.144,2,0,0.029,208.63,0,0.148,0
C002123,Young professional,North West,117,2,8,0.103,1,0.128,352.4,0.162,2,0,0.376,313.74,0,0.0871,0
C002124,Affluent,London,101,3,12,0.188,0,-0.061,2659.32,0.401,0,0,0.357,197.99,0,0.1545,1
C002125,Student,Scotland,23,4,14,-0.389,1,-0.181,1301.88,0.193,6,0,0.046,465.53,1,0.1359,0
C002126,Affluent,London,52,2,9,-0.136,1,-0.288,996.29,0.386,4,0,0.571,49.94,1,0.168,0
C002127,Mass,West Midlands,26,1,12,0.318,1,0.167,160.06,-0.054,2,0,0.33,77.7,1,0.1751,0
C002128,Young professional,Wales,73,5,9,-0.001,1,0.136,1041.24,0.029,4,0,0.439,1024.62,1,0.063,0
C002129,Mass,South East,49,2,7,-0.285,1,0.414,219.33,-0.027,8,0,0.101,339.06,1,0.148,0
C002130,Affluent,North West,68,4,9,0.08,1,0.108,1578.87,-0.204,4,0,0.065,613.12,0,0.063,0
C002131,Young professional,London,59,2,3,0.138,1,-0.173,517.19,0.283,5,0,0.064,173.92,0,0.0871,0
C002132,Mass,Wales,28,1,9,-0.147,1,0.079,586.06,-0.195,7,0,0.388,124.26,0,0.1751,1
C002133,Mass,South East,60,1,4,-0.038,1,0.096,1508.51,-0.025,5,0,0.059,301.21,0,0.1419,0
C002134,Young professional,South East,92,1,9,-0.231,1,-0.532,1021.79,-0.276,4,0,0.097,1020.35,1,0.2592,1
C002135,Young professional,South East,26,1,8,0.159,0,0.321,297.05,-0.903,2,0,0.106,223.75,0,0.4378,0
C002136,Mass,Yorkshire,14,4,8,-0.012,1,-0.317,230.42,-0.039,5,1,0.591,137.07,0,0.2592,1
C002137,Mass,South East,38,1,3,-0.131,1,-0.015,3574.3,-0.079,7,0,0.194,509.28,0,0.1419,0
C002138,Mass,Wales,62,3,11,-0.028,1,-0.043,2029.04,0.044,8,0,0.538,220.54,0,0.0871,0
C002139,Mass,Yorkshire,51,1,11,0.251,1,-0.257,722.37,0.137,7,0,0.324,72.09,0,0.2592,0
C002140,Mass,North West,9,2,6,-0.104,0,-0.199,2305.08,-0.192,1,0,0.295,198.38,1,0.19,0
C002141,Mass,London,74,4,15,-0.319,1,0.275,1210.36,-0.206,8,1,0.411,194.83,0,0.19,1
C002142,Mass,North West,6,4,7,-0.256,1,0.017,2030.28,-0.638,7,0,0.068,89.36,1,0.2315,0
C002143,Mass,South East,113,1,10,0.211,1,-0.144,1821.18,-0.055,5,0,0.379,171.37,1,0.1419,0
C002144,Mass,Wales,55,1,12,0.021,1,0.05,655.98,-0.124,5,0,0.015,398.04,0,0.1419,0
C002145,Mass,Scotland,61,1,14,-0.217,0,-0.365,1054.85,-0.136,2,0,0.044,260.31,1,0.4013,0
C002146,SME owner,Scotland,76,2,17,-0.321,1,-0.137,399.74,-0.239,5,0,0.147,158.76,0,0.148,0
C002147,Affluent,West Midlands,117,3,15,0.0,0,-0.141,424.75,0.078,2,0,0.426,1180.02,0,0.1545,0
C002148,Mass,London,50,4,5,-0.098,0,-0.39,2026.57,0.258,2,0,0.102,327.2,0,0.2142,0
C002149,Mass,North West,43,1,13,-0.416,1,-0.145,518.27,-0.351,4,0,0.233,112.76,1,0.3659,0
C002150,Student,Scotland,52,2,16,-0.085,1,-0.005,2672.6,-0.535,2,0,0.213,421.64,1,0.1545,0
C002151,Mass,Yorkshire,74,3,11,-0.079,0,-0.133,1998.83,0.039,0,0,0.144,188.63,0,0.1545,0
C002152,SME owner,Yorkshire,23,2,5,-0.314,1,0.04,680.1,-0.005,8,0,0.179,156.6,1,0.1824,0
C002153,Affluent,Wales,36,1,12,0.114,1,0.015,1255.85,0.272,5,1,0.197,331.79,0,0.2891,0
C002154,Affluent,West Midlands,45,4,9,-0.53,0,0.051,4820.17,0.19,0,0,0.047,267.74,0,0.19,0
C002155,Young professional,Wales,61,2,10,0.73,1,-0.129,643.28,-0.196,2,0,0.284,129.62,0,0.0871,0
C002156,Mass,Scotland,59,2,11,0.222,1,0.14,997.12,-0.007,9,0,0.061,98.04,0,0.0871,0
C002157,Mass,Wales,48,3,13,0.143,1,0.016,604.77,0.189,7,0,0.376,268.35,0,0.0871,0
C002158,Young professional,North West,83,1,5,-0.007,1,-0.054,740.06,-0.157,2,0,0.248,472.69,0,0.1419,0
C002159,Young professional,Yorkshire,63,1,9,0.277,0,-0.359,431.85,-0.2,1,0,0.252,157.78,0,0.4013,1
C002160,SME owner,Scotland,93,3,4,-0.597,1,0.045,2293.99,-0.005,4,0,0.076,124.03,1,0.148,0
C002161,Young professional,Yorkshire,13,2,13,0.177,0,-0.19,589.48,-0.095,0,0,0.124,344.22,0,0.19,1
C002162,Affluent,Scotland,89,2,8,-0.079,1,-0.185,6218.44,-0.066,8,0,0.2,109.32,1,0.0871,0
C002163,SME owner,North West,41,4,8,-0.079,1,-0.059,1160.84,0.042,6,0,0.179,409.56,0,0.063,0
C002164,Student,West Midlands,47,4,11,0.122,1,0.073,369.45,-0.158,7,0,0.059,126.02,0,0.063,0
C002165,Mass,West Midlands,102,3,13,-0.098,1,-0.035,1175.22,0.001,3,0,0.126,110.55,0,0.0871,0
C002166,SME owner,Scotland,49,2,7,0.28,1,0.102,2252.82,-0.124,4,0,0.361,123.89,0,0.0871,0
C002167,Young professional,Yorkshire,72,2,6,0.272,0,-0.034,2455.23,0.027,2,0,0.086,373.84,1,0.1545,0
C002168,Mass,Scotland,63,1,9,-0.174,1,0.406,1285.52,0.186,4,1,0.137,112.41,0,0.2405,0
C002169,Mass,West Midlands,116,2,8,0.036,1,-0.042,626.14,-0.392,2,0,0.027,112.31,0,0.1545,0
C002170,Mass,North West,51,2,7,0.377,0,0.116,85.6,-0.102,1,0,0.333,708.16,0,0.1545,0
C002171,Affluent,Yorkshire,34,1,13,0.107,0,-0.004,1381.07,-0.176,3,0,0.144,1562.67,1,0.2891,0
C002172,Student,Yorkshire,4,1,18,-0.109,1,0.063,207.43,0.091,7,3,0.317,93.05,0,0.5987,1
C002173,Mass,North West,41,3,9,0.226,1,-0.033,226.45,0.255,8,0,0.238,501.68,0,0.0871,0
C002174,Mass,North West,19,3,11,-0.266,1,-0.354,213.31,-0.095,5,0,0.085,116.52,0,0.3208,1
C002175,Student,London,8,2,13,-0.251,0,-0.315,262.56,-0.06,2,0,0.179,678.32,0,0.475,0
C002176,Young professional,Wales,54,1,15,0.377,1,-0.003,569.12,-0.091,6,0,0.146,895.34,0,0.1419,1
C002177,Affluent,Scotland,40,4,9,0.05,1,-0.055,2454.66,0.05,11,0,0.024,176.61,0,0.063,0
C002178,Student,West Midlands,85,5,19,0.144,1,0.167,168.07,0.054,5,0,0.194,98.59,1,0.063,0
C002179,Mass,Yorkshire,9,1,5,0.083,0,-0.031,404.49,0.547,1,1,0.021,211.91,0,0.4378,0
C002180,Student,London,88,2,16,-0.257,1,-0.255,2552.25,-0.074,3,0,0.119,339.2,0,0.2689,0
C002181,Mass,London,72,4,11,-0.3,1,0.095,580.3,-0.093,5,0,0.086,81.26,0,0.1091,0
C002182,Student,North West,36,4,14,-0.327,1,-0.388,1851.58,0.081,4,0,0.049,148.88,0,0.2497,1
C002183,Mass,West Midlands,8,1,8,-0.214,1,-0.285,1532.43,-0.419,4,0,0.132,74.35,1,0.4626,0
C002184,Student,London,92,3,14,0.061,1,-0.027,415.57,-0.491,5,0,0.133,85.93,1,0.1545,0
C002185,Young professional,Yorkshire,108,3,9,0.014,1,-0.151,2971.91,-0.22,3,0,0.085,1126.13,0,0.0871,0
C002186,Student,Scotland,29,3,12,0.156,0,-0.14,1052.54,0.203,4,0,0.219,416.25,1,0.19,0
C002187,Mass,London,49,4,7,-0.579,1,0.192,104.65,0.054,5,0,0.309,466.76,1,0.1091,0
C002188,Mass,West Midlands,116,1,11,-0.133,0,-0.047,978.81,0.232,3,1,0.066,178.34,0,0.3775,1
C002189,Student,West Midlands,58,2,19,-0.656,1,-0.229,160.16,-0.621,5,0,0.284,115.03,0,0.4134,0
C002190,Mass,Yorkshire,37,3,12,-0.136,0,-0.313,4302.13,-0.013,2,0,0.003,414.4,0,0.2789,0
C002191,Mass,North West,67,3,4,0.229,0,-0.152,941.72,-0.073,1,0,0.166,246.86,0,0.1545,0
C002192,Mass,West Midlands,107,1,10,0.281,1,0.292,1310.74,0.265,6,0,0.102,122.47,1,0.1419,0
C002193,Mass,Wales,46,4,5,0.003,1,-0.147,656.44,0.086,1,1,0.02,293.62,1,0.1141,0
C002194,Affluent,Wales,40,2,5,-0.037,0,-0.127,1309.56,-0.004,1,0,0.031,112.87,0,0.1545,0
C002195,Young professional,North West,75,1,6,-0.334,1,-0.102,476.17,-0.07,6,0,0.415,543.48,0,0.2315,1
C002196,SME owner,West Midlands,32,1,7,0.173,1,0.068,377.87,-0.053,6,0,0.34,121.11,0,0.1751,0
C002197,SME owner,West Midlands,105,4,5,0.011,0,-0.241,281.82,0.171,3,0,0.074,123.38,0,0.2142,0
C002198,Affluent,London,108,2,12,0.165,1,-0.329,1032.22,0.06,3,1,0.498,115.33,0,0.2789,0
C002199,Student,Yorkshire,87,3,14,-0.079,0,0.018,119.35,0.125,3,1,0.168,265.64,0,0.2592,1
C002200,Affluent,Scotland,71,5,8,-0.004,1,-0.213,360.25,-0.137,6,0,0.11,216.17,1,0.1246,0
C002201,Student,South East,69,2,7,0.068,1,-0.084,470.34,0.019,3,1,0.419,348.69,0,0.1545,0
C002202,Mass,London,60,1,10,0.154,1,-0.0,430.46,-0.101,5,0,0.316,441.31,1,0.1419,0
C002203,Mass,Yorkshire,22,1,8,-0.127,1,-0.096,627.53,-0.34,4,0,0.274,110.13,0,0.2891,1
C002204,SME owner,Yorkshire,90,3,12,-0.075,1,-0.16,1134.1,0.205,3,0,0.077,334.2,0,0.0871,0
C002205,Mass,West Midlands,100,2,10,0.194,1,-0.133,441.37,0.114,4,0,0.229,510.93,0,0.0871,0
C002206,Mass,Scotland,23,2,6,-0.075,1,0.152,479.19,0.266,8,0,0.206,794.65,1,0.1091,0
C002207,Young professional,Scotland,51,3,8,-0.146,0,-0.501,1439.43,-0.361,2,0,0.21,291.16,1,0.4256,0
C002208,Mass,West Midlands,43,3,13,-0.156,1,0.058,47.74,-0.425,3,0,0.328,185.74,0,0.1545,1
C002209,Mass,Scotland,97,1,7,0.281,1,0.08,907.9,0.336,2,0,0.327,549.74,0,0.1419,0
C002210,Mass,Scotland,28,2,9,-0.222,1,-0.2,307.26,-0.178,1,0,0.073,3466.65,0,0.1091,0
C002211,Affluent,West Midlands,98,2,7,0.132,0,-0.162,974.53,-0.528,3,0,0.582,106.43,0,0.2592,0
C002212,Young professional,South East,102,3,7,-0.075,1,-0.163,406.86,-0.52,5,0,0.219,257.84,0,0.1545,0
C002213,Affluent,North West,60,1,17,0.163,0,-0.3,3790.23,-0.409,2,1,0.224,513.01,0,0.7109,1
C002214,Mass,London,14,1,9,0.099,1,-0.157,519.9,0.315,7,0,0.363,2070.14,0,0.1751,0
C002215,Student,Scotland,56,1,12,0.552,1,-0.147,1423.63,-0.033,5,0,0.371,150.46,0,0.1419,0
C002216,Young professional,Yorkshire,34,1,11,0.201,0,-0.344,926.8,-0.186,1,0,0.221,105.02,0,0.4626,0
C002217,Affluent,Wales,49,4,3,-0.156,0,-0.181,8775.87,-0.323,2,1,0.102,204.72,1,0.3208,0
C002218,Mass,Scotland,61,3,6,-0.037,1,-0.035,1005.63,-0.135,4,0,0.154,439.56,1,0.0871,0
C002219,Mass,North West,54,2,8,-0.115,0,-0.65,642.9,-0.05,2,0,0.047,183.96,1,0.2789,0
C002220,Student,Yorkshire,107,2,12,-0.308,0,-0.166,1939.26,-0.032,2,0,0.23,446.88,1,0.2497,0
C002221,Affluent,South East,11,3,6,-0.0,1,-0.118,1183.63,0.029,4,0,0.006,103.5,0,0.1091,0
C002222,Young professional,North West,39,1,7,-0.006,1,-0.004,717.97,0.046,1,0,0.041,88.98,0,0.1419,1
C002223,Young professional,North West,76,4,10,-0.136,1,-0.161,1681.46,0.221,3,0,0.314,165.95,1,0.063,0
C002224,Mass,Scotland,34,1,11,0.077,0,-0.347,1573.15,0.439,2,0,0.167,183.62,0,0.4626,1
C002225,Affluent,West Midlands,60,1,9,0.07,1,0.121,45645.71,-0.399,4,0,0.149,266.25,0,0.2405,0
C002226,Mass,Yorkshire,66,2,4,0.092,1,-0.328,866.83,-0.66,4,0,0.115,339.62,0,0.2789,1
C002227,Mass,Scotland,7,3,6,0.199,0,-0.205,239.96,-0.16,3,0,0.068,111.17,1,0.3318,0
C002228,Mass,Scotland,63,5,5,-0.208,1,-0.125,2593.9,0.044,12,0,0.495,97.32,1,0.063,0
C002229,Mass,Wales,52,3,10,0.425,1,-0.368,4558.87,-0.204,3,0,0.315,184.27,0,0.168,1
C002230,Mass,South East,94,1,9,0.133,1,0.065,357.35,0.289,4,0,0.019,57.02,1,0.1419,0
C002231,Student,Scotland,8,2,11,-0.303,0,-0.101,1449.38,0.262,2,0,0.453,670.38,1,0.2994,0
C002232,Affluent,Wales,69,2,7,0.456,1,-0.213,3537.93,-0.156,5,0,0.076,161.46,0,0.168,1
C002233,Young professional,London,25,3,11,-0.236,1,-0.238,3319.26,-0.347,7,0,0.022,147.34,0,0.3318,0
C002234,Mass,South East,63,2,7,0.207,1,0.023,214.81,-0.099,0,1,0.204,852.4,1,0.1545,0
C002235,Affluent,Scotland,92,1,7,-0.128,1,0.049,417.56,-0.011,4,0,0.178,371.41,1,0.1419,1
C002236,Mass,West Midlands,118,1,14,0.109,1,-0.027,1287.2,0.235,4,0,0.299,63.0,1,0.1419,1
C002237,Student,Yorkshire,8,1,16,-0.242,1,-0.342,965.12,0.217,3,1,0.061,204.91,0,0.4626,0
C002238,SME owner,South East,56,2,11,-0.214,0,-0.336,356.48,-0.147,1,0,0.263,631.82,1,0.2789,0
C002239,SME owner,Wales,63,3,10,0.001,1,0.006,130.79,-0.445,4,0,0.193,600.4,1,0.1545,0
C002240,Mass,Yorkshire,111,2,9,0.216,0,-0.362,600.49,-0.001,2,0,0.084,252.5,0,0.2789,0
C002241,Affluent,Wales,58,1,10,0.24,0,-0.097,2921.75,-0.103,3,0,0.103,115.96,1,0.2405,0
C002242,Student,Scotland,17,1,13,-0.273,0,-0.18,669.38,0.212,1,0,0.552,426.31,0,0.4256,1
C002243,Mass,Scotland,2,3,7,0.08,1,-0.346,432.71,0.104,4,0,0.211,273.65,0,0.2059,0
C002244,Mass,Wales,69,3,13,0.341,1,0.011,1227.15,0.359,1,0,0.041,259.37,1,0.0871,0
C002245,Student,North West,28,1,8,-0.125,1,0.037,271.9,-0.299,7,0,0.231,551.43,0,0.1751,0
C002246,Student,Yorkshire,57,4,19,-0.479,0,-0.037,663.18,0.317,0,0,0.135,210.89,0,0.19,0
C002247,Young professional,London,42,2,8,0.0,1,-0.154,368.32,0.242,3,0,0.277,108.04,0,0.0871,0
C002248,Student,West Midlands,15,3,8,0.247,0,-0.372,520.3,-0.227,0,0,0.028,867.04,1,0.3318,1
C002249,SME owner,Yorkshire,39,1,9,-0.155,1,0.004,1984.22,-0.097,4,0,0.183,271.23,0,0.1419,0
C002250,Mass,South East,45,5,10,-0.152,0,0.179,480.93,0.08,2,0,0.111,221.39,1,0.1141,0
C002251,SME owner,Yorkshire,42,5,14,-0.246,0,0.144,625.59,0.027,2,1,0.195,230.96,0,0.1978,0
C002252,Mass,Scotland,90,5,13,-0.111,1,-0.27,151.72,-0.138,3,0,0.064,471.61,0,0.1246,0
C002253,SME owner,West Midlands,75,3,9,-0.082,1,0.033,991.01,0.235,7,0,0.58,122.88,0,0.0871,0
C002254,Young professional,South East,35,1,8,-0.42,1,0.028,881.14,-0.084,4,0,0.153,620.3,1,0.2789,0
C002255,Mass,South East,25,1,13,0.57,0,0.048,269.36,-0.294,2,0,0.047,149.51,0,0.2891,0
C002256,Student,West Midlands,89,2,15,0.116,0,-0.444,86.62,-0.189,0,1,0.406,270.0,0,0.4256,1
C002257,Mass,Wales,45,3,9,0.294,1,-0.129,775.88,-0.119,3,0,0.032,229.66,0,0.0871,0
C002258,Mass,Wales,14,1,10,-0.159,1,-0.051,498.98,0.032,3,1,0.185,388.09,1,0.2891,0
C002259,Mass,North West,78,1,15,-0.07,1,0.019,3836.49,-0.238,3,0,0.277,390.84,0,0.1419,0
C002260,Mass,Scotland,19,2,7,0.215,1,-0.002,2646.91,0.144,3,0,0.157,66.51,0,0.1091,0
C002261,Young professional,South East,45,3,10,-0.107,1,-0.174,1815.43,-0.1,7,0,0.096,64.22,0,0.0871,0
C002262,Young professional,London,68,3,8,0.058,0,-0.19,587.74,-0.126,1,0,0.104,308.85,0,0.1545,0
C002263,Affluent,Wales,74,5,7,-0.201,1,-0.239,1303.74,0.389,7,0,0.031,400.07,0,0.1246,0
C002264,Young professional,South East,8,3,17,0.094,1,-0.225,1625.33,-0.362,1,0,0.051,250.51,0,0.3318,1
C002265,Affluent,Scotland,18,1,10,0.22,1,0.162,2238.31,-0.21,8,0,0.177,214.97,0,0.1751,0
C002266,Affluent,Scotland,94,5,12,0.024,1,-0.054,2728.93,-0.165,3,1,0.205,365.65,0,0.1141,0
C002267,Young professional,London,81,3,8,-0.247,1,-0.027,633.75,0.354,6,1,0.143,132.27,1,0.1545,0
C002268,Affluent,London,119,2,11,0.14,1,0.548,719.06,0.13,4,0,0.164,366.51,1,0.0871,0
C002269,Student,London,115,1,10,0.233,0,0.036,520.14,0.163,2,0,0.035,324.83,1,0.2405,0
C002270,Mass,Wales,67,3,11,-0.109,1,-0.071,476.95,-0.172,7,0,0.083,202.54,0,0.0871,0
C002271,Young professional,Yorkshire,103,3,7,-0.305,0,-0.049,1922.39,0.016,2,0,0.218,957.63,0,0.2497,0
C002272,SME owner,London,50,1,9,0.015,1,0.127,2566.75,-0.52,5,0,0.149,183.02,0,0.2405,1
C002273,Mass,South East,29,1,13,0.061,0,-0.013,1349.09,-0.303,2,0,0.16,956.05,0,0.4378,1
C002274,Mass,Scotland,117,1,9,0.112,1,-0.28,1727.7,-0.39,7,0,0.021,149.17,0,0.4013,0
C002275,Young professional,North West,26,2,5,-0.356,1,-0.29,407.0,-0.311,6,0,0.082,90.72,1,0.475,0
C002276,Mass,Yorkshire,39,2,11,-0.085,1,-0.012,852.34,-0.095,4,0,0.1,247.13,0,0.0871,0
C002277,Mass,Yorkshire,41,1,10,-0.135,1,0.295,451.01,0.398,1,0,0.103,659.32,0,0.1419,0
C002278,Affluent,London,26,2,9,-0.167,1,0.468,1278.7,-0.292,5,0,0.193,154.25,1,0.1091,0
C002279,Mass,West Midlands,77,2,6,0.106,0,-0.165,297.13,0.107,1,1,0.188,647.86,0,0.2592,0
C002280,Affluent,West Midlands,35,2,7,-0.109,0,-0.128,1061.12,0.11,3,0,0.175,692.52,0,0.19,0
C002281,SME owner,Yorkshire,100,2,8,-0.033,1,0.104,339.53,-0.106,6,0,0.112,108.53,0,0.0871,0
C002282,Young professional,Yorkshire,55,1,7,0.405,0,-0.242,2071.14,-0.032,0,0,0.083,249.03,0,0.4013,0
C002283,Mass,Wales,34,1,8,-0.296,1,-0.181,872.16,0.264,3,0,0.056,372.46,1,0.2789,0
C002284,SME owner,North West,22,2,8,-0.228,1,-0.324,1640.23,0.016,7,0,0.111,139.65,1,0.2059,1
C002285,Student,Scotland,100,1,15,-0.112,1,0.08,633.58,-0.168,5,0,0.101,572.12,0,0.1419,0
C002286,Mass,West Midlands,38,5,10,-0.051,1,0.108,1220.1,0.196,3,0,0.087,458.85,1,0.063,0
C002287,Mass,North West,35,1,8,0.274,1,0.277,505.1,-0.038,6,0,0.028,226.23,1,0.1751,0
C002288,Affluent,Scotland,67,4,7,-0.107,1,0.101,1187.58,0.261,5,0,0.157,185.04,1,0.063,1
C002289,Mass,London,64,3,11,0.009,1,-0.058,1046.41,-0.45,10,1,0.361,286.1,0,0.2592,0
C002290,Mass,North West,115,1,11,-0.116,1,0.189,351.56,0.123,5,0,0.023,331.51,0,0.1419,1
C002291,Affluent,South East,60,2,6,0.13,1,-0.119,1191.11,-0.019,7,0,0.489,224.59,1,0.0871,0
C002292,Mass,North West,4,1,17,-0.164,0,-0.037,269.21,0.017,2,0,0.089,488.13,0,0.2891,0
C002293,Affluent,Wales,114,1,2,-0.018,1,0.27,671.45,-0.467,6,0,0.215,301.26,0,0.4134,0
C002294,Mass,West Midlands,9,2,10,-0.1,1,0.166,601.31,0.136,4,0,0.424,104.75,1,0.1091,0
C002295,Young professional,North West,12,3,8,0.24,1,-0.229,1658.11,-0.255,5,0,0.12,318.91,1,0.2059,0
C002296,Affluent,Yorkshire,68,2,11,-0.253,1,-0.34,6881.25,0.246,3,0,0.129,192.29,0,0.2689,0
C002297,Affluent,Wales,29,3,7,-0.21,0,-0.411,1180.19,0.089,1,1,0.211,925.21,0,0.4875,0
C002298,Mass,North West,106,3,11,0.13,0,-0.277,889.77,0.133,5,0,0.178,437.93,0,0.2789,0
C002299,Affluent,London,91,1,6,-0.046,0,-0.145,3657.75,-0.033,1,1,0.327,282.18,1,0.3775,0
C002300,Mass,West Midlands,106,1,12,0.325,0,-0.124,699.18,-0.11,2,0,0.207,184.56,0,0.2405,1
C002301,Mass,West Midlands,59,2,9,0.278,1,-0.204,444.84,0.486,3,1,0.127,55.66,0,0.2789,0
C002302,Student,Scotland,107,2,9,-0.249,1,0.131,551.98,0.161,3,0,0.365,591.45,0,0.0871,0
C002303,Young professional,Wales,102,5,6,-0.144,1,0.076,477.38,-0.361,1,0,0.162,154.04,0,0.1141,0
C002304,Affluent,Yorkshire,9,3,3,-0.056,0,-0.286,1265.02,0.109,5,0,0.236,992.63,1,0.3318,1
C002305,Young professional,North West,72,1,9,0.076,0,-0.212,352.0,0.24,4,0,0.094,734.31,0,0.4013,1
C002306,Affluent,South East,63,2,11,-0.353,1,0.159,1565.28,0.038,3,0,0.311,692.74,0,0.148,0
C002307,Mass,Scotland,109,4,9,0.188,1,-0.097,1107.09,0.341,8,0,0.268,138.77,0,0.063,0
C002308,Mass,South East,106,1,9,-0.05,0,-0.328,356.24,-0.269,4,0,0.368,1245.8,0,0.4013,1
C002309,Mass,London,52,4,5,-0.125,1,-0.153,394.75,-0.006,5,2,0.118,199.57,1,0.1978,0
C002310,Young professional,Scotland,68,3,9,-0.53,1,-0.388,1321.45,-0.086,5,0,0.067,233.44,0,0.2689,1
C002311,Mass,Scotland,77,4,10,0.104,1,-0.226,234.43,-0.128,5,0,0.375,560.31,1,0.1246,0
C002312,Mass,South East,13,1,8,0.138,1,-0.281,631.59,-0.332,6,0,0.195,358.06,0,0.4626,1
C002313,Mass,South East,10,4,15,0.073,1,0.008,2697.96,0.29,5,1,0.454,221.03,0,0.1419,0
C002314,Student,Yorkshire,66,3,18,0.178,1,-0.076,3778.45,0.401,4,0,0.056,593.62,0,0.0871,0
C002315,Mass,North West,53,3,10,0.214,0,-0.181,1597.29,-0.204,1,0,0.098,402.43,1,0.1545,0
C002316,Affluent,Yorkshire,77,3,14,0.236,1,-0.353,2365.97,-0.386,1,0,0.503,77.35,0,0.2789,0
C002317,SME owner,West Midlands,109,1,7,-0.362,1,-0.057,459.57,0.096,7,0,0.19,675.53,1,0.2315,0
C002318,Student,London,85,5,17,0.135,1,-0.121,657.8,-0.057,3,1,0.013,159.79,0,0.1141,0
C002319,SME owner,Scotland,26,3,14,-0.366,1,0.055,316.69,-0.153,5,0,0.241,1250.17,1,0.1824,0
C002320,Mass,West Midlands,66,2,8,-0.137,0,-0.462,516.8,-0.379,2,1,0.128,348.11,0,0.5866,1
C002321,Student,London,78,2,19,0.147,0,-0.169,826.93,0.022,2,1,0.1,77.37,0,0.2592,1
C002322,Mass,London,101,2,6,0.052,1,-0.208,899.03,-0.001,3,0,0.035,520.41,0,0.168,1
C002323,Mass,South East,11,2,9,-0.12,0,-0.208,470.06,-0.383,3,0,0.145,185.29,0,0.4875,1
C002324,Young professional,Scotland,101,2,6,0.009,0,-0.248,1048.33,0.06,1,1,0.526,295.76,0,0.4256,1
C002325,SME owner,Yorkshire,3,1,10,-0.015,1,-0.018,4699.96,-0.085,5,0,0.09,449.48,1,0.1751,1
C002326,SME owner,North West,14,2,9,-0.172,1,-0.115,2312.05,0.132,4,1,0.588,361.11,0,0.19,0
C002327,Mass,London,15,2,11,-0.25,1,-0.083,359.02,-0.104,5,1,0.199,51.94,0,0.19,0
C002328,Student,Yorkshire,94,2,15,0.019,1,-0.13,487.59,-0.091,5,0,0.543,104.46,1,0.0871,0
C002329,Mass,London,14,1,14,0.081,0,0.015,884.31,0.021,4,0,0.309,163.36,0,0.2891,0
C002330,Mass,Wales,14,2,7,0.076,0,-0.06,3453.32,-0.021,1,0,0.121,194.56,1,0.19,0
C002331,SME owner,Scotland,91,2,5,-0.464,1,0.178,428.04,0.106,9,0,0.618,157.98,1,0.148,1
C002332,Affluent,West Midlands,32,2,10,-0.288,1,-0.352,2605.73,-0.107,4,0,0.423,145.29,0,0.3208,1
C002333,Mass,West Midlands,67,1,5,-0.146,0,-0.089,508.75,-0.296,2,0,0.147,142.59,1,0.2405,0
C002334,Mass,North West,114,3,13,-0.163,1,0.116,1473.11,0.186,1,0,0.016,123.93,0,0.0871,0
C002335,Mass,North West,25,1,2,0.096,1,0.018,1843.47,-0.153,2,1,0.038,205.21,1,0.475,0
C002336,Mass,North West,32,3,12,-0.268,1,-0.117,1490.0,0.204,2,0,0.317,252.41,0,0.1824,1
C002337,Affluent,South East,44,3,6,0.049,1,0.326,2784.71,-0.244,1,1,0.238,166.27,1,0.1545,0
C002338,Young professional,North West,66,1,12,-0.137,1,0.076,450.01,0.396,4,0,0.445,623.9,1,0.1419,0
C002339,Mass,London,6,1,5,0.41,1,0.063,727.19,0.422,3,0,0.324,178.69,0,0.1751,0
C002340,Mass,West Midlands,58,2,7,0.352,1,-0.116,768.69,-0.095,4,0,0.358,234.14,1,0.0871,0
C002341,Young professional,Wales,51,1,14,-0.014,1,0.049,1683.88,0.265,2,0,0.314,253.82,0,0.1419,1
C002342,Mass,Scotland,49,2,9,0.249,1,0.296,632.45,0.565,7,0,0.243,141.99,0,0.0871,0
C002343,Mass,London,30,1,7,-0.152,1,-0.263,228.51,-0.314,4,1,0.031,828.64,0,0.6225,0
C002344,Mass,South East,57,3,9,0.184,0,-0.212,338.52,0.24,2,0,0.373,257.8,1,0.2789,0
C002345,Affluent,London,46,5,9,0.097,1,-0.258,2380.05,0.048,5,0,0.118,996.04,0,0.1246,0
C002346,Mass,Scotland,62,3,12,-0.017,1,-0.08,8405.14,-0.452,5,1,0.196,354.97,0,0.2592,1
C002347,Mass,Yorkshire,111,4,14,-0.174,0,-0.143,519.27,-0.174,2,0,0.03,231.69,0,0.1141,0
C002348,Student,South East,41,3,13,-0.031,1,0.24,730.26,0.149,2,0,0.138,220.22,0,0.0871,0
C002349,SME owner,South East,120,1,10,-0.126,1,-0.026,458.06,-0.048,7,0,0.478,137.03,0,0.1419,1
C002350,Student,Scotland,78,3,14,-0.218,1,0.136,1164.72,0.249,6,0,0.256,326.46,1,0.0871,1
